company,year,month,period,sentiment_score,revenue_growth,esg_score,employee_rating,market_share,media_mentions,customer_satisfaction,reputation_score,event_note,date,text,market_noise,Company,Year,category,clean_text,kmeans_cluster,hierarchical_cluster
INFOSYS_LOW,2014,Jun,2014-06,-0.4815999999999999,0.0857,62.65,3.64,18.06,479,3.92,0.43554,,2014-06-01,TCS performance in June 2014 with reputation score 0.6222 showing volatile (INFOSYS_LOW),0.013,TCS,2020.0,,,,
INFOSYS_LOW,2014,Jul,2014-07,-0.6188,0.0836,63.23,3.71,17.86,504,3.93,0.4423999999999999,,2014-07-01,TCS performance in July 2014 with reputation score 0.632 showing strong (INFOSYS_LOW),0.0,TCS,2016.0,,,,
INFOSYS_LOW,2014,Aug,2014-08,0.5124,0.0856,64.54,3.72,18.18,502,3.99,0.43953,,2014-08-01,TCS performance in August 2014 with reputation score 0.6279 showing moderate (INFOSYS_LOW),-0.012,TCS,2017.0,,,,
INFOSYS_LOW,2014,Sep,2014-09,0.1414,0.0845,65.4,3.92,17.86,405,3.79,0.4451299999999999,,2014-09-01,TCS performance in September 2014 with reputation score 0.6359 showing uncertain (INFOSYS_LOW),-0.071,TCS,2016.0,,,,
INFOSYS_LOW,2014,Oct,2014-10,0.2911999999999999,0.0875,66.63,3.79,18.3,448,3.84,0.44156,,2014-10-01,TCS performance in October 2014 with reputation score 0.6308 showing moderate (INFOSYS_LOW),-0.021,TCS,2020.0,,,,
INFOSYS_LOW,2014,Nov,2014-11,-0.6712999999999999,0.0903,64.96,3.99,17.21,485,3.91,0.44926,,2014-11-01,TCS performance in November 2014 with reputation score 0.6418 showing moderate (INFOSYS_LOW),-0.017,TCS,2021.0,,,,
INFOSYS_LOW,2014,Dec,2014-12,0.6579999999999999,0.0837,62.61,3.77,18.11,538,3.85,0.4384799999999999,,2014-12-01,TCS performance in December 2014 with reputation score 0.6264 showing strong (INFOSYS_LOW),-0.04,TCS,2024.0,,,,
INFOSYS_LOW,2015,Jan,2015-01,0.4654999999999999,0.086,68.1,3.94,18.34,461,4.01,0.45493,,2015-01-01,TCS performance in January 2015 with reputation score 0.6499 showing stable (INFOSYS_LOW),-0.008,TCS,2025.0,,,,
INFOSYS_LOW,2015,Feb,2015-02,-0.4024999999999999,0.0824,66.61,3.85,18.06,443,4.03,0.45283,,2015-02-01,TCS performance in February 2015 with reputation score 0.6469 showing moderate (INFOSYS_LOW),0.02,TCS,2023.0,,,,
INFOSYS_LOW,2015,Mar,2015-03,-0.4452,0.0961,65.3,3.85,18.4,355,3.98,0.4608799999999999,,2015-03-01,TCS performance in March 2015 with reputation score 0.6584 showing volatile (INFOSYS_LOW),0.094,TCS,2020.0,,,,
INFOSYS_LOW,2015,Apr,2015-04,-0.4431,0.1021,67.21,3.93,18.48,266,4.0,0.4639599999999999,,2015-04-01,TCS performance in April 2015 with reputation score 0.6628 showing stable (INFOSYS_LOW),0.009,TCS,2019.0,,,,
INFOSYS_LOW,2015,May,2015-05,-0.2744,0.1097,66.77,3.94,18.49,326,4.11,0.47117,,2015-05-01,TCS performance in May 2015 with reputation score 0.6731 showing uncertain (INFOSYS_LOW),0.013,TCS,2024.0,,,,
INFOSYS_LOW,2015,Jun,2015-06,0.0349999999999999,0.1003,65.91,4.07,18.08,466,4.22,0.47397,,2015-06-01,TCS performance in June 2015 with reputation score 0.6771 showing strong (INFOSYS_LOW),-0.004,TCS,2018.0,,,,
INFOSYS_LOW,2015,Jul,2015-07,-0.0952,0.0915,67.12,3.84,18.03,425,3.89,0.45563,,2015-07-01,TCS performance in July 2015 with reputation score 0.6509 showing uncertain (INFOSYS_LOW),-0.096,TCS,2019.0,,,,
INFOSYS_LOW,2015,Aug,2015-08,-0.2925999999999999,0.0856,68.86,3.81,18.4,485,3.88,0.4564,,2015-08-01,TCS performance in August 2015 with reputation score 0.652 showing stable (INFOSYS_LOW),-0.001,TCS,2022.0,,,,
INFOSYS_LOW,2015,Sep,2015-09,0.1568,0.1075,65.07,3.92,18.58,482,3.88,0.4670399999999999,,2015-09-01,TCS performance in September 2015 with reputation score 0.6672 showing stable (INFOSYS_LOW),0.003,TCS,2022.0,,,,
INFOSYS_LOW,2015,Oct,2015-10,-0.5046999999999999,0.0952,67.36,3.93,18.6,365,4.02,0.4573799999999999,,2015-10-01,TCS performance in October 2015 with reputation score 0.6534 showing stable (INFOSYS_LOW),0.123,TCS,2025.0,,,,
INFOSYS_LOW,2015,Nov,2015-11,-0.2911999999999999,0.0823,69.24,3.96,18.14,472,3.9,0.4538799999999999,,2015-11-01,TCS performance in November 2015 with reputation score 0.6484 showing uncertain (INFOSYS_LOW),-0.01,TCS,2023.0,,,,
INFOSYS_LOW,2015,Dec,2015-12,-0.1869,0.1023,66.02,4.02,18.62,485,4.19,0.4736899999999999,,2015-12-01,TCS performance in December 2015 with reputation score 0.6767 showing stable (INFOSYS_LOW),0.015,TCS,2022.0,,,,
INFOSYS_LOW,2016,Jan,2016-01,-0.0615999999999999,0.074,67.93,3.7,18.98,447,3.93,0.44506,,2016-01-01,TCS performance in January 2016 with reputation score 0.6358 showing uncertain (INFOSYS_LOW),-0.002,TCS,2020.0,,,,
INFOSYS_LOW,2016,Feb,2016-02,0.3989999999999999,0.0781,70.74,3.77,19.82,470,3.81,0.4515699999999999,,2016-02-01,TCS performance in February 2016 with reputation score 0.6451 showing stable (INFOSYS_LOW),-0.058,TCS,2020.0,,,,
INFOSYS_LOW,2016,Mar,2016-03,-0.4206999999999999,0.0919,68.73,3.89,19.14,414,3.82,0.4595499999999999,,2016-03-01,TCS performance in March 2016 with reputation score 0.6565 showing volatile (INFOSYS_LOW),0.057,TCS,2019.0,,,,
INFOSYS_LOW,2016,Apr,2016-04,0.0196,0.0734,70.03,3.83,18.63,417,3.94,0.44037,Leadership transition — Rajesh Gopinathan becomes CEO,2016-04-01,TCS performance in April 2016 with reputation score 0.6291 showing stable (INFOSYS_LOW),0.038,TCS,2022.0,,,,
INFOSYS_LOW,2016,May,2016-05,0.1295,0.0812,69.07,3.66,19.11,464,4.01,0.4495399999999999,,2016-05-01,TCS performance in May 2016 with reputation score 0.6422 showing uncertain (INFOSYS_LOW),0.04,TCS,2023.0,,,,
INFOSYS_LOW,2016,Jun,2016-06,-0.6349,0.073,67.87,3.86,19.15,461,4.29,0.4615799999999999,,2016-06-01,TCS performance in June 2016 with reputation score 0.6594 showing moderate (INFOSYS_LOW),-0.045,TCS,2020.0,,,,
INFOSYS_LOW,2016,Jul,2016-07,0.1505,0.0951,70.14,3.88,18.91,480,3.82,0.46823,,2016-07-01,TCS performance in July 2016 with reputation score 0.6689 showing stable (INFOSYS_LOW),0.07,TCS,2019.0,,,,
INFOSYS_LOW,2016,Aug,2016-08,-0.4613,0.0791,69.1,4.08,18.44,474,3.74,0.4557,,2016-08-01,TCS performance in August 2016 with reputation score 0.651 showing moderate (INFOSYS_LOW),-0.07,TCS,2017.0,,,,
INFOSYS_LOW,2016,Sep,2016-09,-0.609,0.0957,69.08,3.67,18.79,474,3.83,0.4596199999999999,,2016-09-01,TCS performance in September 2016 with reputation score 0.6566 showing volatile (INFOSYS_LOW),0.029,TCS,2022.0,,,,
INFOSYS_LOW,2016,Oct,2016-10,0.6285999999999999,0.0814,68.22,4.06,19.19,257,3.92,0.45843,,2016-10-01,TCS performance in October 2016 with reputation score 0.6549 showing strong (INFOSYS_LOW),0.11,TCS,2020.0,,,,
INFOSYS_LOW,2016,Nov,2016-11,0.6517,0.0848,68.05,3.79,19.15,489,3.78,0.4466699999999999,,2016-11-01,TCS performance in November 2016 with reputation score 0.6381 showing volatile (INFOSYS_LOW),-0.05,TCS,2015.0,,,,
INFOSYS_LOW,2016,Dec,2016-12,0.4318999999999999,0.0792,68.22,4.01,19.12,319,3.99,0.45801,,2016-12-01,TCS performance in December 2016 with reputation score 0.6543 showing stable (INFOSYS_LOW),-0.028,TCS,2015.0,,,,
INFOSYS_LOW,2017,Jan,2017-01,-0.2737,0.1083,69.18,3.84,19.88,363,4.04,0.4829299999999999,,2017-01-01,TCS performance in January 2017 with reputation score 0.6899 showing moderate (INFOSYS_LOW),0.005,TCS,2016.0,,,,
INFOSYS_LOW,2017,Feb,2017-02,-0.5635,0.0906,70.93,3.51,19.19,399,3.88,0.4588499999999999,,2017-02-01,TCS performance in February 2017 with reputation score 0.6555 showing moderate (INFOSYS_LOW),-0.025,TCS,2024.0,,,,
INFOSYS_LOW,2017,Mar,2017-03,0.2576,0.0966,70.47,3.92,19.93,305,4.12,0.4842599999999999,,2017-03-01,TCS performance in March 2017 with reputation score 0.6918 showing uncertain (INFOSYS_LOW),-0.078,TCS,2015.0,,,,
INFOSYS_LOW,2017,Apr,2017-04,-0.0839999999999999,0.0891,71.55,3.92,19.32,425,3.96,0.4667599999999999,,2017-04-01,TCS performance in April 2017 with reputation score 0.6668 showing moderate (INFOSYS_LOW),0.003,TCS,2024.0,,,,
INFOSYS_LOW,2017,May,2017-05,-0.5292,0.1053,72.9,3.75,20.14,263,3.98,0.4769799999999999,,2017-05-01,TCS performance in May 2017 with reputation score 0.6814 showing uncertain (INFOSYS_LOW),-0.053,TCS,2020.0,,,,
INFOSYS_LOW,2017,Jun,2017-06,-0.0069999999999999,0.1062,70.25,3.88,19.35,372,4.08,0.4822299999999999,,2017-06-01,TCS performance in June 2017 with reputation score 0.6889 showing strong (INFOSYS_LOW),0.024,TCS,2021.0,,,,
INFOSYS_LOW,2017,Jul,2017-07,-0.6517,0.1005,72.08,3.94,19.74,470,3.92,0.4809,,2017-07-01,TCS performance in July 2017 with reputation score 0.687 showing stable (INFOSYS_LOW),-0.046,TCS,2015.0,,,,
INFOSYS_LOW,2017,Aug,2017-08,0.5732999999999999,0.109,71.73,3.9,19.54,522,3.94,0.4797099999999999,,2017-08-01,TCS performance in August 2017 with reputation score 0.6853 showing uncertain (INFOSYS_LOW),0.077,TCS,2015.0,,,,
INFOSYS_LOW,2017,Sep,2017-09,-0.3374,0.1054,70.74,4.03,19.75,485,4.13,0.48867,,2017-09-01,TCS performance in September 2017 with reputation score 0.6981 showing strong (INFOSYS_LOW),-0.039,TCS,2019.0,,,,
INFOSYS_LOW,2017,Oct,2017-10,0.2274999999999999,0.1065,70.63,3.94,19.46,427,4.06,0.4799199999999999,,2017-10-01,TCS performance in October 2017 with reputation score 0.6856 showing moderate (INFOSYS_LOW),-0.016,TCS,2022.0,,,,
INFOSYS_LOW,2017,Nov,2017-11,-0.2638999999999999,0.1147,69.79,3.75,19.85,483,4.06,0.4746,,2017-11-01,TCS performance in November 2017 with reputation score 0.678 showing moderate (INFOSYS_LOW),0.041,TCS,2024.0,,,,
INFOSYS_LOW,2017,Dec,2017-12,0.0279999999999999,0.1029,69.92,3.91,19.3,498,3.99,0.4788,,2017-12-01,TCS performance in December 2017 with reputation score 0.684 showing strong (INFOSYS_LOW),-0.062,TCS,2015.0,,,,
INFOSYS_LOW,2018,Jan,2018-01,0.0650999999999999,0.1274,74.5,3.93,19.75,439,4.12,0.50169,,2018-01-01,TCS performance in January 2018 with reputation score 0.7167 showing moderate (INFOSYS_LOW),0.011,TCS,2022.0,,,,
INFOSYS_LOW,2018,Feb,2018-02,-0.4409999999999999,0.1242,74.28,3.83,19.58,362,4.08,0.4955299999999999,,2018-02-01,TCS performance in February 2018 with reputation score 0.7079 showing strong (INFOSYS_LOW),0.065,TCS,2018.0,,,,
INFOSYS_LOW,2018,Mar,2018-03,0.6572999999999999,0.1498,75.03,3.98,19.99,339,4.1,0.52339,,2018-03-01,TCS performance in March 2018 with reputation score 0.7477 showing uncertain (INFOSYS_LOW),-0.08,TCS,2018.0,,,,
INFOSYS_LOW,2018,Apr,2018-04,0.385,0.1296,73.01,4.06,20.46,411,4.14,0.50358,,2018-04-01,TCS performance in April 2018 with reputation score 0.7194 showing uncertain (INFOSYS_LOW),0.009,TCS,2025.0,,,,
INFOSYS_LOW,2018,May,2018-05,0.6153,0.1268,74.27,4.0,20.03,358,4.1,0.5068699999999999,,2018-05-01,TCS performance in May 2018 with reputation score 0.7241 showing strong (INFOSYS_LOW),0.013,TCS,2025.0,,,,
INFOSYS_LOW,2018,Jun,2018-06,0.5529999999999999,0.1456,75.15,4.26,19.77,521,4.12,0.53438,TCS becomes first Indian company to cross $100B market cap,2018-06-01,TCS performance in June 2018 with reputation score 0.7634 showing uncertain (INFOSYS_LOW),0.039,TCS,2017.0,,,,
INFOSYS_LOW,2018,Jul,2018-07,0.1372,0.1295,72.99,3.93,19.36,377,4.02,0.51233,,2018-07-01,TCS performance in July 2018 with reputation score 0.7319 showing uncertain (INFOSYS_LOW),-0.062,TCS,2019.0,,,,
INFOSYS_LOW,2018,Aug,2018-08,0.5908,0.1357,76.25,4.11,19.83,348,4.15,0.51842,,2018-08-01,TCS performance in August 2018 with reputation score 0.7406 showing uncertain (INFOSYS_LOW),-0.066,TCS,2022.0,,,,
INFOSYS_LOW,2018,Sep,2018-09,-0.5761,0.1517,75.42,3.94,19.49,528,4.09,0.51884,,2018-09-01,TCS performance in September 2018 with reputation score 0.7412 showing volatile (INFOSYS_LOW),0.026,TCS,2018.0,,,,
INFOSYS_LOW,2018,Oct,2018-10,-0.4256,0.1182,73.28,4.0,20.01,383,4.16,0.50365,,2018-10-01,TCS performance in October 2018 with reputation score 0.7195 showing stable (INFOSYS_LOW),0.015,TCS,2018.0,,,,
INFOSYS_LOW,2018,Nov,2018-11,-0.637,0.1269,74.14,4.06,20.21,330,3.95,0.49721,,2018-11-01,TCS performance in November 2018 with reputation score 0.7103 showing moderate (INFOSYS_LOW),0.013,TCS,2023.0,,,,
INFOSYS_LOW,2018,Dec,2018-12,-0.2442999999999999,0.1357,73.1,4.19,20.03,514,4.11,0.51835,,2018-12-01,TCS performance in December 2018 with reputation score 0.7405 showing volatile (INFOSYS_LOW),0.017,TCS,2020.0,,,,
INFOSYS_LOW,2019,Jan,2019-01,-0.1561,0.134,75.7,4.22,20.69,529,4.1,0.5281499999999999,,2019-01-01,TCS performance in January 2019 with reputation score 0.7545 showing uncertain (INFOSYS_LOW),-0.034,TCS,2017.0,,,,
INFOSYS_LOW,2019,Feb,2019-02,-0.3199,0.1265,73.89,3.96,19.89,398,4.27,0.5131,,2019-02-01,TCS performance in February 2019 with reputation score 0.733 showing strong (INFOSYS_LOW),0.012,TCS,2024.0,,,,
INFOSYS_LOW,2019,Mar,2019-03,0.4599,0.1286,77.95,3.93,19.99,439,4.24,0.53382,Record Q4 results — strong deal wins,2019-03-01,TCS performance in March 2019 with reputation score 0.7626 showing uncertain (INFOSYS_LOW),0.015,TCS,2015.0,,,,
INFOSYS_LOW,2019,Apr,2019-04,-0.2001999999999999,0.1005,75.89,3.94,20.7,449,4.11,0.4952499999999999,,2019-04-01,TCS performance in April 2019 with reputation score 0.7075 showing stable (INFOSYS_LOW),-0.036,TCS,2018.0,,,,
INFOSYS_LOW,2019,May,2019-05,-0.3066,0.1115,75.92,4.21,20.2,460,4.15,0.50855,,2019-05-01,TCS performance in May 2019 with reputation score 0.7265 showing uncertain (INFOSYS_LOW),0.093,TCS,2023.0,,,,
INFOSYS_LOW,2019,Jun,2019-06,0.0595,0.1231,74.76,4.03,20.14,577,4.2,0.51191,,2019-06-01,TCS performance in June 2019 with reputation score 0.7313 showing strong (INFOSYS_LOW),0.024,TCS,2022.0,,,,
INFOSYS_LOW,2019,Jul,2019-07,-0.5025999999999999,0.1277,75.87,4.07,20.68,480,4.15,0.51828,,2019-07-01,TCS performance in July 2019 with reputation score 0.7404 showing stable (INFOSYS_LOW),-0.06,TCS,2025.0,,,,
INFOSYS_LOW,2019,Aug,2019-08,0.4227999999999999,0.1208,73.24,3.92,20.91,551,4.18,0.50645,,2019-08-01,TCS performance in August 2019 with reputation score 0.7235 showing uncertain (INFOSYS_LOW),0.033,TCS,2021.0,,,,
INFOSYS_LOW,2019,Sep,2019-09,-0.5956999999999999,0.1295,79.69,4.23,20.46,343,4.04,0.52969,,2019-09-01,TCS performance in September 2019 with reputation score 0.7567 showing stable (INFOSYS_LOW),-0.049,TCS,2019.0,,,,
INFOSYS_LOW,2019,Oct,2019-10,0.6818,0.1149,74.29,4.02,20.18,554,4.29,0.50939,,2019-10-01,TCS performance in October 2019 with reputation score 0.7277 showing moderate (INFOSYS_LOW),0.039,TCS,2021.0,,,,
INFOSYS_LOW,2019,Nov,2019-11,0.3808,0.1298,76.09,4.0,20.96,463,4.1,0.5131,,2019-11-01,TCS performance in November 2019 with reputation score 0.733 showing moderate (INFOSYS_LOW),0.058,TCS,2023.0,,,,
INFOSYS_LOW,2019,Dec,2019-12,-0.4221,0.116,74.34,4.21,21.07,308,4.26,0.51429,,2019-12-01,TCS performance in December 2019 with reputation score 0.7347 showing uncertain (INFOSYS_LOW),-0.041,TCS,2018.0,,,,
INFOSYS_LOW,2020,Jan,2020-01,-0.6922999999999999,0.0461,76.29,3.8,20.21,353,4.03,0.4503799999999999,,2020-01-01,TCS performance in January 2020 with reputation score 0.6434 showing stable (INFOSYS_LOW),0.048,TCS,2023.0,,,,
INFOSYS_LOW,2020,Feb,2020-02,0.4417,0.0461,75.91,3.83,20.43,460,3.9,0.4475799999999999,,2020-02-01,TCS performance in February 2020 with reputation score 0.6394 showing strong (INFOSYS_LOW),0.021,TCS,2023.0,,,,
INFOSYS_LOW,2020,Mar,2020-03,0.2897999999999999,0.064,75.0,3.97,20.0,417,3.92,0.4538799999999999,COVID-19 lockdown — remote work transition,2020-03-01,TCS performance in March 2020 with reputation score 0.6484 showing uncertain (INFOSYS_LOW),0.041,TCS,2025.0,,,,
INFOSYS_LOW,2020,Apr,2020-04,0.3206,0.034,77.06,3.93,19.93,471,3.83,0.4375,,2020-04-01,TCS performance in April 2020 with reputation score 0.625 showing moderate (INFOSYS_LOW),0.095,TCS,2022.0,,,,
INFOSYS_LOW,2020,May,2020-05,0.3801,0.0403,76.22,3.91,19.94,389,4.1,0.45269,,2020-05-01,TCS performance in May 2020 with reputation score 0.6467 showing moderate (INFOSYS_LOW),-0.012,TCS,2023.0,,,,
INFOSYS_LOW,2020,Jun,2020-06,-0.5963999999999999,0.0607,75.64,3.96,20.63,238,3.92,0.4652199999999999,Safe return to work model announced,2020-06-01,TCS performance in June 2020 with reputation score 0.6646 showing uncertain (INFOSYS_LOW),-0.038,TCS,2017.0,,,,
INFOSYS_LOW,2020,Jul,2020-07,-0.1980999999999999,0.0544,77.45,3.83,20.23,407,4.12,0.4672499999999999,,2020-07-01,TCS performance in July 2020 with reputation score 0.6675 showing stable (INFOSYS_LOW),-0.044,TCS,2019.0,,,,
INFOSYS_LOW,2020,Aug,2020-08,-0.5376,0.0557,76.51,3.84,20.07,451,3.96,0.4603899999999999,,2020-08-01,TCS performance in August 2020 with reputation score 0.6577 showing moderate (INFOSYS_LOW),-0.041,TCS,2023.0,,,,
INFOSYS_LOW,2020,Sep,2020-09,0.5082,0.0736,78.05,3.86,20.56,387,3.8,0.47187,,2020-09-01,TCS performance in September 2020 with reputation score 0.6741 showing stable (INFOSYS_LOW),-0.004,TCS,2024.0,,,,
INFOSYS_LOW,2020,Oct,2020-10,0.1729,0.036,76.58,3.9,20.7,446,3.98,0.44506,,2020-10-01,TCS performance in October 2020 with reputation score 0.6358 showing moderate (INFOSYS_LOW),0.017,TCS,2023.0,,,,
INFOSYS_LOW,2020,Nov,2020-11,-0.2366,0.0303,77.28,3.99,19.76,511,4.03,0.44947,,2020-11-01,TCS performance in November 2020 with reputation score 0.6421 showing moderate (INFOSYS_LOW),0.014,TCS,2024.0,,,,
INFOSYS_LOW,2020,Dec,2020-12,-0.6111,0.0581,79.72,3.92,20.27,383,3.92,0.46501,,2020-12-01,TCS performance in December 2020 with reputation score 0.6643 showing volatile (INFOSYS_LOW),0.041,TCS,2016.0,,,,
INFOSYS_LOW,2021,Jan,2021-01,-0.2646,0.1032,79.09,3.94,21.14,470,4.2,0.51219,Strong Q3 — digital transformation boom,2021-01-01,TCS performance in January 2021 with reputation score 0.7317 showing moderate (INFOSYS_LOW),0.001,TCS,2020.0,,,,
INFOSYS_LOW,2021,Feb,2021-02,-0.2449999999999999,0.1058,77.83,3.95,21.11,480,4.01,0.4954599999999999,,2021-02-01,TCS performance in February 2021 with reputation score 0.7078 showing strong (INFOSYS_LOW),0.073,TCS,2018.0,,,,
INFOSYS_LOW,2021,Mar,2021-03,0.3213,0.1288,79.5,4.23,20.77,320,3.92,0.52528,,2021-03-01,TCS performance in March 2021 with reputation score 0.7504 showing uncertain (INFOSYS_LOW),-0.013,TCS,2025.0,,,,
INFOSYS_LOW,2021,Apr,2021-04,0.1925,0.1122,78.93,4.03,20.66,615,4.11,0.51065,,2021-04-01,TCS performance in April 2021 with reputation score 0.7295 showing uncertain (INFOSYS_LOW),0.136,TCS,2019.0,,,,
INFOSYS_LOW,2021,May,2021-05,0.5418,0.1158,79.58,4.03,20.76,457,4.29,0.51513,,2021-05-01,TCS performance in May 2021 with reputation score 0.7359 showing stable (INFOSYS_LOW),0.031,TCS,2016.0,,,,
INFOSYS_LOW,2021,Jun,2021-06,-0.0392,0.1267,78.39,3.88,20.96,424,4.21,0.52073,,2021-06-01,TCS performance in June 2021 with reputation score 0.7439 showing moderate (INFOSYS_LOW),-0.043,TCS,2015.0,,,,
INFOSYS_LOW,2021,Jul,2021-07,-0.5327,0.1282,78.81,3.95,20.7,287,4.18,0.51555,,2021-07-01,TCS performance in July 2021 with reputation score 0.7365 showing strong (INFOSYS_LOW),-0.054,TCS,2022.0,,,,
INFOSYS_LOW,2021,Aug,2021-08,0.2981999999999999,0.1027,77.45,3.96,21.5,399,3.95,0.4981899999999999,,2021-08-01,TCS performance in August 2021 with reputation score 0.7117 showing stable (INFOSYS_LOW),0.024,TCS,2021.0,,,,
INFOSYS_LOW,2021,Sep,2021-09,0.3654,0.1148,75.76,3.99,20.93,475,4.28,0.51128,,2021-09-01,TCS performance in September 2021 with reputation score 0.7304 showing volatile (INFOSYS_LOW),-0.011,TCS,2021.0,,,,
INFOSYS_LOW,2021,Oct,2021-10,0.0861,0.1088,77.67,4.31,21.02,421,4.1,0.51366,,2021-10-01,TCS performance in October 2021 with reputation score 0.7338 showing stable (INFOSYS_LOW),0.036,TCS,2018.0,,,,
INFOSYS_LOW,2021,Nov,2021-11,0.3794,0.1068,78.31,3.93,20.99,376,4.03,0.4989599999999999,,2021-11-01,TCS performance in November 2021 with reputation score 0.7128 showing stable (INFOSYS_LOW),0.024,TCS,2015.0,,,,
INFOSYS_LOW,2021,Dec,2021-12,-0.0084,0.111,80.8,3.68,21.33,519,3.89,0.5005,,2021-12-01,TCS performance in December 2021 with reputation score 0.715 showing moderate (INFOSYS_LOW),-0.004,TCS,2016.0,,,,
INFOSYS_LOW,2022,Jan,2022-01,0.0315,0.127,79.31,3.81,21.17,528,4.09,0.50029,Record attrition rate 17%+ reported,2022-01-01,TCS performance in January 2022 with reputation score 0.7147 showing volatile (INFOSYS_LOW),-0.042,TCS,2025.0,,,,
INFOSYS_LOW,2022,Feb,2022-02,-0.1014999999999999,0.1338,79.65,3.84,21.65,322,4.07,0.51618,,2022-02-01,TCS performance in February 2022 with reputation score 0.7374 showing stable (INFOSYS_LOW),-0.076,TCS,2016.0,,,,
INFOSYS_LOW,2022,Mar,2022-03,-0.6642999999999999,0.135,81.85,3.95,21.39,512,3.89,0.51996,,2022-03-01,TCS performance in March 2022 with reputation score 0.7428 showing strong (INFOSYS_LOW),-0.022,TCS,2024.0,,,,
INFOSYS_LOW,2022,Apr,2022-04,-0.5488,0.1317,80.63,3.94,21.12,493,3.98,0.5145,,2022-04-01,TCS performance in April 2022 with reputation score 0.735 showing strong (INFOSYS_LOW),0.043,TCS,2025.0,,,,
INFOSYS_LOW,2022,May,2022-05,-0.6559,0.1384,80.15,3.73,21.03,468,3.87,0.50939,,2022-05-01,TCS performance in May 2022 with reputation score 0.7277 showing uncertain (INFOSYS_LOW),0.011,TCS,2019.0,,,,
INFOSYS_LOW,2022,Jun,2022-06,0.1911,0.1173,83.04,3.93,21.47,376,4.04,0.5186299999999999,,2022-06-01,TCS performance in June 2022 with reputation score 0.7409 showing volatile (INFOSYS_LOW),-0.062,TCS,2023.0,,,,
INFOSYS_LOW,2022,Jul,2022-07,-0.2597,0.1448,81.14,3.92,21.39,415,4.03,0.52738,,2022-07-01,TCS performance in July 2022 with reputation score 0.7534 showing volatile (INFOSYS_LOW),0.009,TCS,2024.0,,,,
INFOSYS_LOW,2022,Aug,2022-08,0.0119,0.1222,81.89,3.92,21.44,421,4.03,0.5084099999999999,,2022-08-01,TCS performance in August 2022 with reputation score 0.7263 showing uncertain (INFOSYS_LOW),0.019,TCS,2017.0,,,,
INFOSYS_LOW,2022,Sep,2022-09,0.5704999999999999,0.1308,81.24,3.78,21.62,307,4.1,0.5229699999999999,Large deal wins — $8.1B TCV in H1,2022-09-01,TCS performance in September 2022 with reputation score 0.7471 showing stable (INFOSYS_LOW),-0.044,TCS,2023.0,,,,
